,filename,width,height,class,xmin,ymin,xmax,ymax
476,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,7,66,186,81,193
477,5-avi-frame4030_jpg.rf.f820219ac206440b92297e270420c23e.jpg,800,550,8,425,172,433,181
478,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,1,479,168,493,182
479,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,7,479,182,493,190
480,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,7,41,185,57,192
481,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,1,42,171,55,184
482,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,5,216,176,225,186
483,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,4,414,164,426,176
484,5-avi-frame4031_jpg.rf.efd9728b08b89940f5e025c54b85a55c.jpg,800,550,16,421,181,448,192
485,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,1,28,170,42,184
486,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,7,28,185,43,192
487,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,5,211,175,222,186
488,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,4,415,163,426,175
489,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,1,483,166,497,180
490,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,7,482,182,497,189
491,5-avi-frame4032_jpg.rf.d63f5aea1b338b9449f35e620e138fa4.jpg,800,550,16,421,179,448,191
492,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,16,423,181,453,193
493,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,1,491,166,508,182
494,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,7,491,181,507,189
495,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,1,1,168,12,184
496,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,7,1,184,13,192
497,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,5,204,176,215,187
498,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,4,416,164,428,175
499,5-avi-frame4033_jpg.rf.cadf06335e7872ffcd69e9fb4e2e5209.jpg,800,550,8,430,170,439,179
500,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,1,651,114,690,153
501,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,7,652,155,691,172
502,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,5,138,164,153,180
503,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,4,440,145,458,162
504,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,8,457,156,469,170
505,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,16,451,172,495,187
506,5-avi-frame4042_jpg.rf.04b37e849db989e3af36dafe2f81b1af.jpg,800,550,11,468,191,488,198
507,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,11,560,179,603,192
508,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,4,491,92,526,125
509,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,5,339,62,365,87
510,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,8,502,127,526,147
511,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,19,177,64,203,90
512,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,19,282,61,309,86
513,5-avi-frame4053_jpg.rf.871afc8ef78d7dffc870d73bd07ec558.jpg,800,550,19,394,58,421,84
514,5-avi-frame4058_jpg.rf.3ccfb8858ad20089ce165e9697f0f938.jpg,800,550,4,544,33,596,83
515,5-avi-frame4058_jpg.rf.3ccfb8858ad20089ce165e9697f0f938.jpg,800,550,4,313,1,352,30
516,5-avi-frame4058_jpg.rf.3ccfb8858ad20089ce165e9697f0f938.jpg,800,550,19,227,1,265,28
517,5-avi-frame4058_jpg.rf.3ccfb8858ad20089ce165e9697f0f938.jpg,800,550,19,396,1,433,23
518,5-avi-frame4058_jpg.rf.3ccfb8858ad20089ce165e9697f0f938.jpg,800,550,11,673,162,749,189
519,5-avi-frame4060_jpg.rf.4022d91cdbba8135b2bc6e33fcfc23ef.jpg,800,550,5,584,2,650,63
520,5-avi-frame4070_jpg.rf.88d84cac9adad06720f566691e775c5f.jpg,800,550,1,436,176,446,187
521,5-avi-frame4070_jpg.rf.88d84cac9adad06720f566691e775c5f.jpg,800,550,45,505,163,523,179
522,5-avi-frame4072_jpg.rf.96d27d8230f1b27c154d01c37d03d610.jpg,800,550,45,513,160,540,181
523,5-avi-frame4072_jpg.rf.96d27d8230f1b27c154d01c37d03d610.jpg,800,550,1,439,178,450,189
524,5-avi-frame4072_jpg.rf.96d27d8230f1b27c154d01c37d03d610.jpg,800,550,46,441,190,449,215
525,5-avi-frame4074_jpg.rf.43a05520c7029b897e7d3df5188475d8.jpg,800,550,46,443,186,452,210
526,5-avi-frame4074_jpg.rf.43a05520c7029b897e7d3df5188475d8.jpg,800,550,1,442,175,453,186
527,5-avi-frame4074_jpg.rf.43a05520c7029b897e7d3df5188475d8.jpg,800,550,5,429,171,440,182
528,5-avi-frame4074_jpg.rf.43a05520c7029b897e7d3df5188475d8.jpg,800,550,4,238,177,248,187
529,5-avi-frame4074_jpg.rf.43a05520c7029b897e7d3df5188475d8.jpg,800,550,45,530,154,555,176
530,5-avi-frame4076_jpg.rf.c116be75e89e759e788f0c7b6dea4e41.jpg,800,550,45,546,150,577,176
531,5-avi-frame4076_jpg.rf.c116be75e89e759e788f0c7b6dea4e41.jpg,800,550,46,447,189,456,212
532,5-avi-frame4076_jpg.rf.c116be75e89e759e788f0c7b6dea4e41.jpg,800,550,1,447,175,458,187
533,5-avi-frame4076_jpg.rf.c116be75e89e759e788f0c7b6dea4e41.jpg,800,550,5,232,178,242,189
534,5-avi-frame4076_jpg.rf.c116be75e89e759e788f0c7b6dea4e41.jpg,800,550,4,432,173,442,183
535,5-avi-frame4078_jpg.rf.7bd50c2475096c94b5ed2180bfc80b21.jpg,800,550,45,571,141,602,169
536,5-avi-frame4078_jpg.rf.7bd50c2475096c94b5ed2180bfc80b21.jpg,800,550,46,451,184,461,213
537,5-avi-frame4078_jpg.rf.7bd50c2475096c94b5ed2180bfc80b21.jpg,800,550,1,450,171,463,183
538,5-avi-frame4078_jpg.rf.7bd50c2475096c94b5ed2180bfc80b21.jpg,800,550,5,224,176,234,186
539,5-avi-frame4078_jpg.rf.7bd50c2475096c94b5ed2180bfc80b21.jpg,800,550,4,432,169,444,180
540,5-avi-frame4078_jpg.rf.af9f3d91caf5062687ba8abca60e45cb.jpg,800,550,45,570,140,602,168
541,5-avi-frame4078_jpg.rf.af9f3d91caf5062687ba8abca60e45cb.jpg,800,550,1,450,170,462,184
542,5-avi-frame4078_jpg.rf.af9f3d91caf5062687ba8abca60e45cb.jpg,800,550,46,452,185,461,212
543,5-avi-frame4078_jpg.rf.af9f3d91caf5062687ba8abca60e45cb.jpg,800,550,5,223,176,235,187
544,5-avi-frame4078_jpg.rf.af9f3d91caf5062687ba8abca60e45cb.jpg,800,550,4,432,168,444,180
545,5-avi-frame4079_jpg.rf.4280e0aebabeb90ec5cdc20bade2af17.jpg,800,550,45,582,136,620,166
546,5-avi-frame4079_jpg.rf.4280e0aebabeb90ec5cdc20bade2af17.jpg,800,550,1,451,170,464,183
547,5-avi-frame4079_jpg.rf.4280e0aebabeb90ec5cdc20bade2af17.jpg,800,550,46,453,185,464,212
548,5-avi-frame4079_jpg.rf.4280e0aebabeb90ec5cdc20bade2af17.jpg,800,550,4,432,169,445,180
549,5-avi-frame4079_jpg.rf.4280e0aebabeb90ec5cdc20bade2af17.jpg,800,550,5,221,176,232,186
550,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,45,616,127,664,166
551,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,1,456,172,473,187
552,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,46,460,188,470,218
553,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,4,434,173,446,183
554,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,4,409,151,418,161
555,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,5,214,180,225,192
556,5-avi-frame4081_jpg.rf.828bb1e12d341ecf4bc76c54064050db.jpg,800,550,5,239,158,249,167
557,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,1,472,163,491,180
558,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,4,441,166,453,178
559,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,4,411,141,421,152
560,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,46,476,183,487,218
561,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,5,200,173,210,184
562,5-avi-frame4085_jpg.rf.23dacc90dad4472168a3edfafe4d7f1f.jpg,800,550,5,226,149,235,161
563,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,1,477,160,496,180
564,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,46,479,182,492,220
565,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,4,440,164,453,177
566,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,4,410,139,422,152
567,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,5,194,173,206,184
568,5-avi-frame4086_jpg.rf.10e2a9d833a34e90937cb6474703bc0e.jpg,800,550,5,221,148,233,158
569,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,11,444,173,460,180
570,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,46,516,173,532,226
571,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,4,449,159,463,172
572,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,4,414,130,427,144
573,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,5,170,167,181,179
574,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,5,200,140,211,152
575,5-avi-frame4091_jpg.rf.46bb34db86a7ecc803759513365952e9.jpg,800,550,1,510,143,540,170
576,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,1,532,134,566,166
577,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,46,539,170,558,233
578,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,5,154,164,169,178
579,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,5,186,136,200,148
580,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,4,415,126,429,142
581,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,4,451,158,466,171
582,5-avi-frame4093_jpg.rf.d7ab809414d2611b793d846da925ae60.jpg,800,550,11,447,172,463,179
583,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,1,655,77,718,139
584,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,46,668,143,704,262
585,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,11,457,167,477,176
586,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,4,461,150,481,167
587,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,4,417,113,436,131
588,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,5,118,159,132,174
589,5-avi-frame4098_jpg.rf.f07e99c97ba19093814402f798c014ac.jpg,800,550,5,154,125,168,141
590,5-avi-frame4101_jpg.rf.8879bbddd17929241c96d90989653378.jpg,800,550,11,466,166,490,173
591,5-avi-frame4101_jpg.rf.8879bbddd17929241c96d90989653378.jpg,800,550,4,470,144,492,163
592,5-avi-frame4101_jpg.rf.8879bbddd17929241c96d90989653378.jpg,800,550,4,421,103,443,123
593,5-avi-frame4101_jpg.rf.8879bbddd17929241c96d90989653378.jpg,800,550,5,89,157,106,174
594,5-avi-frame4101_jpg.rf.8879bbddd17929241c96d90989653378.jpg,800,550,5,130,119,145,136
595,5-avi-frame4270_jpg.rf.e34fe9e7df2450366e5d14717067d3f3.jpg,800,550,44,500,167,513,181
596,5-avi-frame4281_jpg.rf.bb14ae950f558f6785d6a1c09c4ad11d.jpg,800,550,44,668,118,702,149
597,5-avi-frame4282_jpg.rf.6fcee3b8d7bf9730a958062406c615cd.jpg,800,550,44,726,101,768,141
598,5-avi-frame4352_jpg.rf.e97b56d74b55316237fd101c79a21a48.jpg,800,550,5,173,172,193,193
599,5-avi-frame4352_jpg.rf.e97b56d74b55316237fd101c79a21a48.jpg,800,550,4,514,163,536,184
600,5-avi-frame4352_jpg.rf.e97b56d74b55316237fd101c79a21a48.jpg,800,550,14,80,156,96,176
601,5-avi-frame4402_jpg.rf.029457a54f693291fdcdfa91001a5f84.jpg,800,550,14,625,145,640,165
602,5-avi-frame4430_jpg.rf.7579fe415ed46ad5d5fc87595896a51d.jpg,800,550,15,536,163,556,182
603,5-avi-frame4434_jpg.rf.cd28b695e5d764ebe25f5595bd160d6f.jpg,800,550,15,578,152,602,175
604,5-avi-frame4439_jpg.rf.b196d086b4ebe69542fbee27c6f4ef21.jpg,800,550,15,679,130,715,165
605,5-avi-frame4564_jpg.rf.f8066444c159b3833b90ae308afb89ac.jpg,800,550,15,517,167,532,181
606,5-avi-frame4564_jpg.rf.f8066444c159b3833b90ae308afb89ac.jpg,800,550,8,481,174,495,186
607,5-avi-frame4564_jpg.rf.f8066444c159b3833b90ae308afb89ac.jpg,800,550,4,447,182,456,191
608,5-avi-frame4564_jpg.rf.f8066444c159b3833b90ae308afb89ac.jpg,800,550,5,311,186,320,194
609,5-avi-frame4564_jpg.rf.f8066444c159b3833b90ae308afb89ac.jpg,800,550,52,520,183,528,197
610,5-avi-frame4567_jpg.rf.8bf4d9b7edd3b323b3d0c373853596fd.jpg,800,550,52,549,181,559,199
611,5-avi-frame4567_jpg.rf.8bf4d9b7edd3b323b3d0c373853596fd.jpg,800,550,15,545,162,563,181
612,5-avi-frame4567_jpg.rf.8bf4d9b7edd3b323b3d0c373853596fd.jpg,800,550,8,493,172,509,187
613,5-avi-frame4567_jpg.rf.8bf4d9b7edd3b323b3d0c373853596fd.jpg,800,550,5,304,187,313,196
614,5-avi-frame4567_jpg.rf.8bf4d9b7edd3b323b3d0c373853596fd.jpg,800,550,4,451,184,460,193
615,5-avi-frame4577_jpg.rf.f82a174f1e5caf39c8245de2e529a8de.jpg,800,550,8,570,152,598,178
616,5-avi-frame4577_jpg.rf.f82a174f1e5caf39c8245de2e529a8de.jpg,800,550,4,467,177,479,191
617,5-avi-frame4577_jpg.rf.f82a174f1e5caf39c8245de2e529a8de.jpg,800,550,5,274,184,285,195
618,5-avi-frame4582_jpg.rf.7c091e074fe8571aa6c05d3ad57e3c68.jpg,800,550,8,652,126,698,173
619,5-avi-frame4582_jpg.rf.7c091e074fe8571aa6c05d3ad57e3c68.jpg,800,550,4,477,174,492,188
620,5-avi-frame4582_jpg.rf.7c091e074fe8571aa6c05d3ad57e3c68.jpg,800,550,5,254,181,269,195
621,5-avi-frame4590_jpg.rf.3e36f46837de48c061ffbb574c62a406.jpg,800,550,36,455,179,465,189
622,5-avi-frame4590_jpg.rf.3e36f46837de48c061ffbb574c62a406.jpg,800,550,4,507,166,524,183
623,5-avi-frame4590_jpg.rf.3e36f46837de48c061ffbb574c62a406.jpg,800,550,5,209,174,227,192
624,5-avi-frame4608_jpg.rf.85c84a6f2a06a93e0748790d56f38753.jpg,800,550,36,528,165,545,183
625,5-avi-frame4754_jpg.rf.58c82411433bccf9bfe365c50b1a1d1a.jpg,800,550,4,440,187,450,196
626,5-avi-frame4754_jpg.rf.58c82411433bccf9bfe365c50b1a1d1a.jpg,800,550,5,279,188,287,197
627,5-avi-frame4754_jpg.rf.58c82411433bccf9bfe365c50b1a1d1a.jpg,800,550,57,651,136,685,169
628,5-avi-frame4788_jpg.rf.a2f2c02de180192d311d538a1bbb734f.jpg,800,550,4,642,125,690,168
629,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,8,527,147,545,164
630,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,11,549,195,570,202
631,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,46,677,176,693,228
632,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,19,274,53,302,82
633,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,19,374,53,401,80
634,5-avi-frame4864_jpg.rf.df5a3e336f6ccfa7ac19063422076743.jpg,800,550,19,503,51,529,79
635,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,46,734,174,753,234
636,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,8,538,144,556,161
637,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,11,562,195,585,203
638,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,19,247,24,282,58
639,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,19,369,23,400,58
640,5-avi-frame4866_jpg.rf.4dda49e6c20e880bfff5c65988424b49.jpg,800,550,19,522,22,555,55
641,5-avi-frame4871_jpg.rf.30a5893fc33d7ee5758863b527de0691.jpg,800,550,8,571,127,597,151
642,5-avi-frame4871_jpg.rf.30a5893fc33d7ee5758863b527de0691.jpg,800,550,11,609,193,638,202
643,5-avi-frame4871_jpg.rf.30a5893fc33d7ee5758863b527de0691.jpg,800,550,51,499,176,509,190
644,5-avi-frame4879_jpg.rf.2a63c394e8e3a2bf555452234593a033.jpg,800,550,8,692,80,732,120
645,5-avi-frame4879_jpg.rf.2a63c394e8e3a2bf555452234593a033.jpg,800,550,38,586,185,604,199
646,5-avi-frame4879_jpg.rf.2a63c394e8e3a2bf555452234593a033.jpg,800,550,51,528,169,539,186
647,5-avi-frame4879_jpg.rf.ef9bb7aabdeffae7e3040f74ef0f6f82.jpg,800,550,51,528,169,539,188
648,5-avi-frame4879_jpg.rf.ef9bb7aabdeffae7e3040f74ef0f6f82.jpg,800,550,8,693,79,731,119
649,5-avi-frame4879_jpg.rf.ef9bb7aabdeffae7e3040f74ef0f6f82.jpg,800,550,38,584,185,604,200
650,5-avi-frame4887_jpg.rf.9a87ce8aac43977d561d819eacbdec3f.jpg,800,550,38,730,177,783,203
651,5-avi-frame4887_jpg.rf.9a87ce8aac43977d561d819eacbdec3f.jpg,800,550,51,582,159,596,183
652,5-avi-frame4888_jpg.rf.e262241a7b6bce70f2b8acd2caf82fa5.jpg,800,550,38,758,176,800,203
653,5-avi-frame4888_jpg.rf.e262241a7b6bce70f2b8acd2caf82fa5.jpg,800,550,51,589,160,604,182
654,5-avi-frame4894_jpg.rf.76d50ae123a03e7788b266c7f8033df3.jpg,800,550,51,656,147,677,178
655,5-avi-frame4895_jpg.rf.79d7291775b940a01edc0e159cbeee38.jpg,800,550,51,666,147,687,178
656,5-avi-frame4896_jpg.rf.125abc816b7dd5ec4069a3ce5fc84c78.jpg,800,550,51,685,142,708,175
657,5-avi-frame4898_jpg.rf.a20f79fcfe87df6ac59608868d1fcae0.jpg,800,550,51,745,131,774,172
658,5-avi-frame4898_jpg.rf.a20f79fcfe87df6ac59608868d1fcae0.jpg,800,550,55,517,166,528,177
659,5-avi-frame4911_jpg.rf.e2eea055fc760e6a933fd6cf1194cf35.jpg,800,550,55,717,121,748,150
660,5-avi-frame4967_jpg.rf.64f16a9eb821eac993707a0a3485e0f9.jpg,800,550,5,213,163,224,174
661,5-avi-frame4967_jpg.rf.64f16a9eb821eac993707a0a3485e0f9.jpg,800,550,5,263,122,273,132
662,5-avi-frame4967_jpg.rf.64f16a9eb821eac993707a0a3485e0f9.jpg,800,550,4,453,105,464,117
663,5-avi-frame4967_jpg.rf.64f16a9eb821eac993707a0a3485e0f9.jpg,800,550,4,499,155,511,167
664,5-avi-frame4972_jpg.rf.077c3a81c4a1e7c6f3558dfbeb607ee6.jpg,800,550,4,521,147,536,161
665,5-avi-frame4972_jpg.rf.077c3a81c4a1e7c6f3558dfbeb607ee6.jpg,800,550,4,466,88,480,101
666,5-avi-frame4972_jpg.rf.077c3a81c4a1e7c6f3558dfbeb607ee6.jpg,800,550,5,183,158,196,171
667,5-avi-frame4972_jpg.rf.077c3a81c4a1e7c6f3558dfbeb607ee6.jpg,800,550,5,241,110,253,122
668,5-avi-frame4973_jpg.rf.e132c2556bda360a05d492d814ded411.jpg,800,550,5,175,156,190,170
669,5-avi-frame4973_jpg.rf.e132c2556bda360a05d492d814ded411.jpg,800,550,5,235,106,249,119
670,5-avi-frame4973_jpg.rf.e132c2556bda360a05d492d814ded411.jpg,800,550,4,469,82,485,97
671,5-avi-frame4973_jpg.rf.e132c2556bda360a05d492d814ded411.jpg,800,550,4,528,145,542,159
672,5-avi-frame4973_jpg.rf.e132c2556bda360a05d492d814ded411.jpg,800,550,11,526,188,544,195
673,5-avi-frame4974_jpg.rf.0fcd5614d4d0fa0952f49030e2bdffa2.jpg,800,550,11,532,188,552,195
674,5-avi-frame4974_jpg.rf.0fcd5614d4d0fa0952f49030e2bdffa2.jpg,800,550,4,532,142,549,157
675,5-avi-frame4974_jpg.rf.0fcd5614d4d0fa0952f49030e2bdffa2.jpg,800,550,4,473,76,489,91
676,5-avi-frame4974_jpg.rf.0fcd5614d4d0fa0952f49030e2bdffa2.jpg,800,550,5,169,154,183,168
677,5-avi-frame4974_jpg.rf.0fcd5614d4d0fa0952f49030e2bdffa2.jpg,800,550,5,230,103,243,115
678,5-avi-frame4974_jpg.rf.85a5492cdc6c4430d9bac994d2ef7c66.jpg,800,550,11,532,186,552,195
679,5-avi-frame4974_jpg.rf.85a5492cdc6c4430d9bac994d2ef7c66.jpg,800,550,4,533,142,549,157
680,5-avi-frame4974_jpg.rf.85a5492cdc6c4430d9bac994d2ef7c66.jpg,800,550,4,474,76,488,92
681,5-avi-frame4974_jpg.rf.85a5492cdc6c4430d9bac994d2ef7c66.jpg,800,550,5,169,154,182,168
682,5-avi-frame4974_jpg.rf.85a5492cdc6c4430d9bac994d2ef7c66.jpg,800,550,5,230,102,244,116
683,5-avi-frame4977_jpg.rf.c825e1f6fa31daa64c9469c39d8974be.jpg,800,550,5,129,147,145,163
684,5-avi-frame4977_jpg.rf.c825e1f6fa31daa64c9469c39d8974be.jpg,800,550,5,201,86,216,101
685,5-avi-frame4977_jpg.rf.c825e1f6fa31daa64c9469c39d8974be.jpg,800,550,4,490,52,509,71
686,5-avi-frame4977_jpg.rf.c825e1f6fa31daa64c9469c39d8974be.jpg,800,550,4,562,132,582,150
687,5-avi-frame4977_jpg.rf.c825e1f6fa31daa64c9469c39d8974be.jpg,800,550,11,565,186,590,196
688,5-avi-frame4978_jpg.rf.18939ef95cd2afb16747a2b6bf1a7171.jpg,800,550,11,577,186,602,196
689,5-avi-frame4978_jpg.rf.18939ef95cd2afb16747a2b6bf1a7171.jpg,800,550,4,572,129,592,147
690,5-avi-frame4978_jpg.rf.18939ef95cd2afb16747a2b6bf1a7171.jpg,800,550,4,495,45,515,65
691,5-avi-frame4978_jpg.rf.18939ef95cd2afb16747a2b6bf1a7171.jpg,800,550,5,116,145,133,163
692,5-avi-frame4978_jpg.rf.18939ef95cd2afb16747a2b6bf1a7171.jpg,800,550,5,191,81,208,98
693,5-avi-frame4980_jpg.rf.4550b39ef847227da5eff8b3271ec105.jpg,800,550,5,87,139,106,158
694,5-avi-frame4980_jpg.rf.4550b39ef847227da5eff8b3271ec105.jpg,800,550,5,170,67,189,87
695,5-avi-frame4980_jpg.rf.4550b39ef847227da5eff8b3271ec105.jpg,800,550,4,509,25,530,48
696,5-avi-frame4980_jpg.rf.4550b39ef847227da5eff8b3271ec105.jpg,800,550,4,594,120,616,142
697,5-avi-frame4980_jpg.rf.4550b39ef847227da5eff8b3271ec105.jpg,800,550,11,603,185,633,195
698,5-avi-frame4991_jpg.rf.9a69e6d50ea4a586a4c37f202bed576f.jpg,800,550,15,738,141,776,176
699,5-avi-frame4991_jpg.rf.9a69e6d50ea4a586a4c37f202bed576f.jpg,800,550,39,745,180,763,214
700,5-avi-frame4991_jpg.rf.9a69e6d50ea4a586a4c37f202bed576f.jpg,800,550,14,629,152,641,168
701,5-avi-frame5000_jpg.rf.0c5d5b5fd3c0fd6299d8a83414fe5061.jpg,800,550,6,504,175,518,186
702,5-avi-frame5002_jpg.rf.823f0f29552ca3d0f001cfacbeedb220.jpg,800,550,6,513,175,528,188
703,5-avi-frame5003_jpg.rf.880ae949e77228f439f4c56698200cdc.jpg,800,550,6,519,174,533,186
704,5-avi-frame5006_jpg.rf.2790fdcdc0dafbdd481a8a099a885e5b.jpg,800,550,6,535,169,552,184
705,5-avi-frame5007_jpg.rf.800b69e584a95af7bcb3fa220978583c.jpg,800,550,6,542,167,562,184
706,5-avi-frame5009_jpg.rf.28f2fd52f10f1c83e4152c9ec34bfc95.jpg,800,550,6,557,165,581,184
707,5-avi-frame5010_jpg.rf.5b55f4fdf2e01354a5307d907e2346d8.jpg,800,550,6,567,166,589,184
708,5-avi-frame5011_jpg.rf.6a2584681f8b3a547f0eed08d29f6495.jpg,800,550,6,578,163,602,183
709,5-avi-frame5011_jpg.rf.e052d382a0038f0924c1a370d2dd5af7.jpg,800,550,36,476,184,484,194
710,5-avi-frame5011_jpg.rf.e052d382a0038f0924c1a370d2dd5af7.jpg,800,550,6,579,163,602,183
711,5-avi-frame5012_jpg.rf.71bd37744adffc1d0bf437caaa302fc4.jpg,800,550,6,591,159,615,182
712,5-avi-frame5012_jpg.rf.71bd37744adffc1d0bf437caaa302fc4.jpg,800,550,36,479,184,487,193
713,5-avi-frame5014_jpg.rf.21a7ede886785a28987e639aa2431a79.jpg,800,550,6,617,154,645,179
